"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"2862",1265943260,"71cfcf5c-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Tissue:MZB 2012-1420-T","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Burgos","PRESENT",NA,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.662298,-3.746772,NA,NA,798,NA,NA,NA,"2012-10-16",16,10,2012,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Tissue","MZB 2012-1420-T","","González De Lucas, Rafael",2012-11-06,"CC_BY_4_0","","González De Lucas, Rafael","","",2024-02-01 12:10:13.404,"","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2863",1262256231,"2f54cb88-4167-499a-81fb-0a2d02465212","http://arctos.database.museum/guid/DMNS:Bird:44511?seid=3135915","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba","","US","Fort Collins, U.S. Highway I-25 and Colorado Highway 392","Colorado","PRESENT",NA,"a2ef6dd1-8886-48c9-8025-c62bac973cc7",40.479382,-104.991881,411,NA,1491.5,6.5,NA,NA,"2015-12-20",20,12,2015,2497921,2497921,"PRESERVED_SPECIMEN","DMNS","Bird","DMNS:Bird:44511","","Rocky Mountain Raptor Program",2015-12-20,"CC_BY_NC_4_0","","Collector(s): Rocky Mountain Raptor Program; Preparator(s): Joel Chapa","","",2024-02-25 17:37:02.614,"","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"2864",1257423805,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 2011-1132","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Barcelona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",42.04783,2.264339,3070,NA,NA,NA,NA,NA,"2011-06-26",26,6,2011,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 2011-1132","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:04.673,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2865",1257423610,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 2011-1129","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Barcelona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.507667,2.343739,3100,NA,NA,NA,NA,NA,"2011-06-16",16,6,2011,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 2011-1129","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:04.67,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2866",1257423586,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 2006-0396","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Barcelona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.732115,2.501868,5440,NA,NA,NA,NA,NA,"2005-12-12",12,12,2005,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 2006-0396","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:09:56.7,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2867",1257423571,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 2011-1149","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Barcelona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.728894,1.828677,5000,NA,NA,NA,NA,NA,"2011-06-22",22,6,2011,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 2011-1149","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:04.66,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2868",1257423561,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 2008-0176","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Girona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",42.259107,3.074643,7050,NA,NA,NA,NA,NA,"2007-11-12",12,11,2007,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 2008-0176","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:04.912,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2869",1257423540,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 2011-1148","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Tarragona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.119986,1.005848,2570,NA,NA,NA,NA,NA,"2011-06-28",28,6,2011,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 2011-1148","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:04.667,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2870",1257423532,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 2010-0195","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Lleida","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.633093,0.895495,1330,NA,NA,NA,NA,NA,"2010-02-03",3,2,2010,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 2010-0195","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:09:56.789,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2871",1257423528,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 2006-0394","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Girona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",42.259107,3.074643,7050,NA,NA,NA,NA,NA,"2005-11-28",28,11,2005,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 2006-0394","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:09:56.476,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2872",1257423366,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 2011-0803","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Catalunya","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.7079,1.6318,165110.17,NA,NA,NA,NA,NA,"",NA,NA,NA,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 2011-0803","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:09:55.807,"","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2873",1257423224,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 2010-1212","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","alba","SUBSPECIES","Tyto alba alba","Tyto alba alba","","ES","","Girona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",42.420799,2.872849,11610,NA,NA,NA,NA,NA,"2010-08-05",5,8,2010,7191333,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 2010-1212","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:01.671,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2874",1257423184,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 99-0484","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Barcelona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.613293,2.65761,3270,NA,NA,NA,NA,NA,"1999-04-07",7,4,1999,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 99-0484","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:00.502,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2875",1257423180,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 2010-1211","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","alba","SUBSPECIES","Tyto alba alba","Tyto alba alba","","ES","","Girona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",42.307813,3.07064,2720,NA,NA,NA,NA,NA,"2010-09-02",2,9,2010,7191333,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 2010-1211","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:01.67,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2876",1257423178,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 98-0395","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Catalunya","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.7079,1.6318,165110.17,NA,NA,NA,NA,NA,"",NA,NA,NA,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 98-0395","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:01.758,"","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2877",1257423164,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 98-0683","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Barcelona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.693781,2.444232,4140,NA,NA,NA,NA,NA,"1998-06-16",16,6,1998,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 98-0683","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:02.275,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2878",1257423162,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 98-0974","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","alba","SUBSPECIES","Tyto alba alba","Tyto alba alba","","ES","","Girona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",42.040982,3.126204,11340,NA,NA,NA,NA,NA,"1998-09-02",2,9,1998,7191333,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 98-0974","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:02.528,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2879",1257423154,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 97-0030","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Girona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",42.263202,3.175533,8960,NA,NA,NA,NA,NA,"1996-10-14",14,10,1996,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 97-0030","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:00.359,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2880",1257423153,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 95-0808","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Tarragona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",40.706788,0.719174,13540,NA,NA,NA,NA,NA,"1995-11-20",20,11,1995,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 95-0808","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:04.807,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2881",1257423147,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 96-0395","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","guttata","SUBSPECIES","Tyto alba guttata (C.L.Brehm, 1831)","Tyto alba guttata","","ES","","Barcelona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.35986,2.099793,3880,NA,NA,NA,NA,NA,"1996-02-18",18,2,1996,6176299,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 96-0395","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:09:58.35,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2882",1257423146,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 98-0811","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Girona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.828906,2.892039,7660,NA,NA,NA,NA,NA,"1998-07-23",23,7,1998,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 98-0811","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:02.428,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2883",1257423144,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 97-0026","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","alba","SUBSPECIES","Tyto alba alba","Tyto alba alba","","ES","","Girona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.828906,2.892039,7660,NA,NA,NA,NA,NA,"1996-09-03",3,9,1996,7191333,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 97-0026","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:00.356,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2884",1257423141,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 97-0567","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","alba","SUBSPECIES","Tyto alba alba","Tyto alba alba","","ES","","Lleida","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.785242,1.289032,4520,NA,NA,NA,NA,NA,"1997-09-01",1,9,1997,7191333,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 97-0567","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:09:59.538,"","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2885",1257423138,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 98-0397","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Girona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.918362,3.161991,5640,NA,NA,NA,NA,NA,"1997-10-04",4,10,1997,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 98-0397","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:01.756,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2886",1257423136,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 97-0607","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","alba","SUBSPECIES","Tyto alba alba","Tyto alba alba","","ES","","Girona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.854605,2.626597,36450,NA,NA,NA,NA,NA,"1997-07-14",14,7,1997,7191333,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 97-0607","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:09:59.493,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2887",1257423135,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 97-0027","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","alba","SUBSPECIES","Tyto alba alba","Tyto alba alba","","ES","","Girona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",42.308505,3.008992,9160,NA,NA,NA,NA,NA,"1996-11-15",15,11,1996,7191333,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 97-0027","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:00.352,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2888",1257423133,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 2005-0058","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","Sant Sadurní de l'Heura","Girona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.92984,2.961803,10740,NA,NA,NA,NA,NA,"2003-10-09",9,10,2003,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 2005-0058","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:01.29,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2889",1257423131,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 98-0977","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Girona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.828906,2.892039,7660,NA,NA,NA,NA,NA,"1998-09-19",19,9,1998,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 98-0977","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:02.53,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2890",1257423130,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 99-0308","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Lleida","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.633093,0.895495,1330,NA,NA,NA,NA,NA,"1998-11-24",24,11,1998,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 99-0308","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:00.399,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2891",1257423128,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 97-0606","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","alba","SUBSPECIES","Tyto alba alba","Tyto alba alba","","ES","","Girona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.931968,2.809034,3200,NA,NA,NA,NA,NA,"1997-08-20",20,8,1997,7191333,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 97-0606","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:09:59.489,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2892",1257423126,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 99-0306","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",39.9571,-3.4567,626099,NA,NA,NA,NA,NA,"",NA,NA,NA,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 99-0306","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:00.4,"","COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2893",1257423125,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 97-0318","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","alba","SUBSPECIES","Tyto alba alba","Tyto alba alba","","ES","","Girona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",42.263202,3.175533,8960,NA,NA,NA,NA,NA,"1997-02-07",7,2,1997,7191333,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 97-0318","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:00.031,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2894",1257423121,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 96-1190","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Barcelona","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.985293,2.094162,6300,NA,NA,NA,NA,NA,"1996-08-06",6,8,1996,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 96-1190","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:03.32,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2895",1257423119,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 2000-0084","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Lleida","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.730272,0.743907,4950,NA,NA,NA,NA,NA,"1999-09-24",24,9,1999,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 2000-0084","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:09:56.191,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2896",1257423116,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 2002-0468","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","alba","SUBSPECIES","Tyto alba alba","Tyto alba alba","","ES","","Lleida","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.533227,0.487517,5990,NA,NA,NA,NA,NA,"2002-05-10",10,5,2002,7191333,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 2002-0468","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:10:03.776,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
"2897",1257423113,"71d58564-f762-11e1-a439-00145eb45e9a","MCNB:MCNB-Cord:MZB 97-0566","Animalia","Chordata","Aves","Strigiformes","Tytonidae","Tyto","Tyto alba","","SPECIES","Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)","(Scopoli, 1769)","ES","","Lleida","PRESENT",1,"e8eada63-4a33-44aa-b2fd-4f71efb222a0",41.794351,0.56954,5320,NA,NA,NA,NA,NA,"1997-09-12",12,9,1997,2497921,2497921,"PRESERVED_SPECIMEN","MCNB","MCNB-Cord","MZB 97-0566","","",NA,"CC_BY_4_0","","","","",2024-02-01 12:09:59.538,"","COORDINATE_ROUNDED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY"
