gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3130592953	37beb6ea-e591-41e3-b781-e384250dc42c	a1570988-0e6a-4eaf-b075-c0b71da9362d	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-38.3579	142.2552	10.0						1984-02-02	2	2	1984	2497921	2497921	PRESERVED_SPECIMEN			3901372				CC_BY_4_0					2024-01-25T06:57:18.546Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3130585608	37beb6ea-e591-41e3-b781-e384250dc42c	4fd51af3-0715-46a7-86dd-a0c2f9ffb1ff	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-36.8178	145.1462	10.0						1982-10-12	12	10	1982	2497921	2497921	PRESERVED_SPECIMEN			3901431				CC_BY_4_0					2024-01-25T06:51:49.735Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3130544982	37beb6ea-e591-41e3-b781-e384250dc42c	807de567-7481-46ac-a50a-8dd5d2854ef0	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-38.2151	143.018	180.0						1982-05-18	18	5	1982	2497921	2497921	PRESERVED_SPECIMEN			3901446				CC_BY_4_0		Others, Staff			2024-01-25T06:57:02.317Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3130519687	37beb6ea-e591-41e3-b781-e384250dc42c	458ac44a-5447-441a-96c8-3d319a1ad280	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.9927	142.6362	10.0						1982-10-12	12	10	1982	2497921	2497921	PRESERVED_SPECIMEN			3901430				CC_BY_4_0		Others, Staff			2024-01-25T06:56:04.246Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3130486334	37beb6ea-e591-41e3-b781-e384250dc42c	6c199219-f1cb-43f7-a60a-0d4637524ad4	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-38.5267	145.1009	10.0						1970-09-21	21	9	1970	2497921	2497921	PRESERVED_SPECIMEN			3900794				CC_BY_4_0		Warneke, Robert			2024-01-25T06:51:48.545Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3130459817	37beb6ea-e591-41e3-b781-e384250dc42c	720e39b3-759b-4708-afc5-0c49014fd5ee	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.6718	145.0118	100.0						1972-07-07	7	7	1972	2497921	2497921	PRESERVED_SPECIMEN			3900841				CC_BY_4_0		Others, Staff			2024-01-25T06:52:14.477Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3130329010	37beb6ea-e591-41e3-b781-e384250dc42c	496834e2-c4ee-4a36-9a45-d0236e127f07	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.8151	144.9679	180.0						1970-04-09	9	4	1970	2497921	2497921	PRESERVED_SPECIMEN			3900769				CC_BY_4_0		Others, Staff			2024-01-25T06:55:53.071Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129982444	37beb6ea-e591-41e3-b781-e384250dc42c	ea1fc036-92bd-431f-bb77-bbc757049c2f	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.8321	147.6075	10.0						1985-01-01/1986-09-30				2497921	2497921	PRESERVED_SPECIMEN			3898479				CC_BY_4_0		Others, Staff			2024-01-25T06:53:28.131Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129966400	37beb6ea-e591-41e3-b781-e384250dc42c	dddef614-ae89-4b9b-870f-0a58b67ef840	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.745	145.0779	10.0						1975-09-08	8	9	1975	2497921	2497921	PRESERVED_SPECIMEN			3900938				CC_BY_4_0		Others, Staff			2024-01-25T06:54:27.972Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129942989	37beb6ea-e591-41e3-b781-e384250dc42c	e53dfddb-7ed9-4525-870b-85162a92c8a2	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-36.647	142.0927	10.0						1979-11-29	29	11	1979	2497921	2497921	PRESERVED_SPECIMEN			3901630				CC_BY_4_0					2024-01-25T06:53:38.066Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129916484	37beb6ea-e591-41e3-b781-e384250dc42c	d4c33373-7902-4383-bbb0-b0761da66bea	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.7509	144.8962	100.0						1975-10-28	28	10	1975	2497921	2497921	PRESERVED_SPECIMEN			3900954				CC_BY_4_0		Others, Staff			2024-01-25T06:58:32.153Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129822327	37beb6ea-e591-41e3-b781-e384250dc42c	bac66f16-6d8e-455d-9bb6-00000d28e7ce	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.7484	145.0013	180.0						1973-05-10	10	5	1973	2497921	2497921	PRESERVED_SPECIMEN			3900860				CC_BY_4_0		Others, Staff			2024-01-25T06:58:09.414Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129819513	37beb6ea-e591-41e3-b781-e384250dc42c	be67bfa3-cb8c-4eda-9703-d0862ae1bfbf	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-38.2901	144.543	450.0						1986-01-01/1987-10-01				2497921	2497921	PRESERVED_SPECIMEN			3898352				CC_BY_4_0					2024-01-25T06:53:49.982Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129767386	37beb6ea-e591-41e3-b781-e384250dc42c	af7ca9d2-b9c1-4bf9-aa5b-e2cd6388abeb	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.7068	144.4596	450.0						1970-08-11	11	8	1970	2497921	2497921	PRESERVED_SPECIMEN			3900786				CC_BY_4_0		Others, Staff			2024-01-25T06:57:56.908Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129764636	37beb6ea-e591-41e3-b781-e384250dc42c	a9b0d5b3-e668-4f93-a040-4e80c7b7d3ab	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.9735	144.5596	90.0						1970-11-06	6	11	1970	2497921	2497921	PRESERVED_SPECIMEN			3900808				CC_BY_4_0		Others, Staff			2024-01-25T06:57:39.137Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129753049	37beb6ea-e591-41e3-b781-e384250dc42c	afcab28b-cb31-40d0-8c75-9287e77231d5	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.7901	147.4596	450.0						1985-01-01/1986-09-30				2497921	2497921	PRESERVED_SPECIMEN			3898477				CC_BY_4_0		Others, Staff			2024-01-25T06:57:44.653Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129750860	37beb6ea-e591-41e3-b781-e384250dc42c	acea0090-ac5b-4928-a8a1-cabf3acb7541	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.7626	145.1672	10.0						1970-08-27	27	8	1970	2497921	2497921	PRESERVED_SPECIMEN			3900790				CC_BY_4_0		Others, Staff			2024-01-25T06:52:17.524Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129732310	37beb6ea-e591-41e3-b781-e384250dc42c	9c863899-f0ee-4aa1-a609-c614856f7d97	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.7068	145.4596	450.0						1976-04-08	8	4	1976	2497921	2497921	PRESERVED_SPECIMEN			3900994				CC_BY_4_0		Cherry, Keith			2024-01-25T07:02:47.022Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129712423	37beb6ea-e591-41e3-b781-e384250dc42c	9d7769a2-47ee-429a-b399-cbc491858bf9	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.6901	144.5096	90.0						1981-06-24	24	6	1981	2497921	2497921	PRESERVED_SPECIMEN			3901512				CC_BY_4_0					2024-01-25T06:57:22.248Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129582501	37beb6ea-e591-41e3-b781-e384250dc42c	7a382b6a-668d-44c5-bd17-a6f7f613df63	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.8735	144.043	450.0						1977-04-03	3	4	1977	2497921	2497921	PRESERVED_SPECIMEN			3901278				CC_BY_4_0		Taylor, Mavis			2024-01-25T06:56:39.804Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129488107	37beb6ea-e591-41e3-b781-e384250dc42c	624dca1f-6f5b-4b88-b79f-ad8032525cf8	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.7734	145.0929	90.0						1970-08-20	20	8	1970	2497921	2497921	PRESERVED_SPECIMEN			3900789				CC_BY_4_0		Others, Staff			2024-01-25T06:56:30.562Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129487580	37beb6ea-e591-41e3-b781-e384250dc42c	5c936012-bc89-4705-b927-bf112568ad51	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.7088	145.0675	10.0						1975-09-08	8	9	1975	2497921	2497921	PRESERVED_SPECIMEN			3900937				CC_BY_4_0		Others, Staff			2024-01-25T06:56:29.444Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129478669	37beb6ea-e591-41e3-b781-e384250dc42c	5c055009-5a52-4235-8ef8-794fbec48fd0	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.2901	147.7096	450.0						1977-10-18	18	10	1977	2497921	2497921	PRESERVED_SPECIMEN			3901191				CC_BY_4_0		Gilmore, Sandy			2024-01-25T06:51:58.979Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129425105	37beb6ea-e591-41e3-b781-e384250dc42c	56e053ac-c5fa-48fe-8315-815cabcb53b0	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.6818	144.9346	180.0						1970-07-27	27	7	1970	2497921	2497921	PRESERVED_SPECIMEN			3900779				CC_BY_4_0		Others, Staff			2024-01-25T06:56:17.676Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129394965	37beb6ea-e591-41e3-b781-e384250dc42c	49eff096-b8fc-4991-a4cc-953abc8d7419	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-38.2068	142.4597	450.0						1986-05-17	17	5	1986	2497921	2497921	PRESERVED_SPECIMEN			3898508				CC_BY_4_0		Bennett, Andrew			2024-01-25T06:51:45.609Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129373023	37beb6ea-e591-41e3-b781-e384250dc42c	3ff93e46-240d-4390-bb59-fe054820d0e1	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.9568	142.543	450.0						1984-08-06	6	8	1984	2497921	2497921	PRESERVED_SPECIMEN			3901326				CC_BY_4_0		Others, Staff			2024-01-25T06:51:19.268Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129360018	37beb6ea-e591-41e3-b781-e384250dc42c	3ee3fa1f-ebbd-4545-a70b-01176243a665	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.7401	145.1096	90.0						1970-09-29	29	9	1970	2497921	2497921	PRESERVED_SPECIMEN			3900795				CC_BY_4_0		Others, Staff			2024-01-25T06:55:55.607Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129348583	37beb6ea-e591-41e3-b781-e384250dc42c	39d4e305-a655-49a5-a49b-f2440cd34ab9	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-36.7901	142.3096	90.0						1979-11-29	29	11	1979	2497921	2497921	PRESERVED_SPECIMEN			3901631				CC_BY_4_0					2024-01-25T06:51:33.983Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129319096	37beb6ea-e591-41e3-b781-e384250dc42c	353e8069-5843-4baa-b360-2f16437404a0	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-38.2901	142.3763	450.0						1984-11-16	16	11	1984	2497921	2497921	PRESERVED_SPECIMEN			3901319				CC_BY_4_0		Anderson, Ranald			2024-01-25T06:51:10.684Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129307232	37beb6ea-e591-41e3-b781-e384250dc42c	36b86e9c-f15f-444d-b4a5-245c68851254	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.8734	147.8762	450.0						1985-01-01/1986-09-30				2497921	2497921	PRESERVED_SPECIMEN			3898478				CC_BY_4_0		Others, Staff			2024-01-25T06:55:17.612Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129297808	37beb6ea-e591-41e3-b781-e384250dc42c	3093e6f6-327a-4061-bd7e-9353f7d79f33	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-38.3735	142.4597	450.0						1985-08-31	31	8	1985	2497921	2497921	PRESERVED_SPECIMEN			3898623				CC_BY_4_0					2024-01-25T06:51:27.263Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129294969	37beb6ea-e591-41e3-b781-e384250dc42c	3346bd57-1f06-4824-9b1d-fa01e8343f8c	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.8564	145.291	10.0						1975-08-27	27	8	1975	2497921	2497921	PRESERVED_SPECIMEN			3900932				CC_BY_4_0		Others, Staff			2024-01-25T06:51:29.424Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129291140	37beb6ea-e591-41e3-b781-e384250dc42c	2ae174a1-1095-4b06-b628-b903e4221687	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-38.3318	142.3347	900.0						1984-02-02	2	2	1984	2497921	2497921	PRESERVED_SPECIMEN			3901371				CC_BY_4_0		Anderson, Ranald			2024-01-25T06:51:07.757Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129239656	37beb6ea-e591-41e3-b781-e384250dc42c	1a2b022d-e2a0-4a07-96f0-d1ba06ae64b1	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		New South Wales	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-34.6434	145.0323	10.0						1985-05-02	2	5	1985	2497921	2497921	PRESERVED_SPECIMEN			5337670				CC_BY_4_0		Johnson, Peter			2024-01-25T06:51:11.839Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129228262	37beb6ea-e591-41e3-b781-e384250dc42c	206ff7ab-3890-4d69-914c-cce327fd4fff	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-36.7901	145.1263	450.0						1981-05-07	7	5	1981	2497921	2497921	PRESERVED_SPECIMEN			3901502				CC_BY_4_0					2024-01-25T06:51:03.700Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3129217251	37beb6ea-e591-41e3-b781-e384250dc42c	1fa95d9d-0f6b-4bdc-8d29-0ad7e2b8b652	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU		Victoria	PRESENT		a4ee8241-94f8-40b8-8c47-31aaf9430c90	-37.8735	144.8763	450.0						1970-09-16	16	9	1970	2497921	2497921	PRESERVED_SPECIMEN			3900793				CC_BY_4_0		Others, Staff			2024-01-25T06:54:57.540Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3127270322	39905320-6c8a-11de-8226-b8a03c50a862	0be35aef-f11c-4ac7-bfab-d6775794216b	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	Gould	AU	St Leonards, Bluff Rd	Victoria	PRESENT	1	4cff2aca-5ce5-4028-88e6-d79b6449173a	-38.1882	144.69							2020-08-29	29	8	2020	2497921	2497921	PRESERVED_SPECIMEN	NMV	Ornithology	B35729				CC0_1_0	Museums Victoria	Fyfe, Judy			2024-01-25T06:46:32.387Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;INSTITUTION_COLLECTION_MISMATCH
3114718567	962f59bc-f762-11e1-a439-00145eb45e9a	DSS00439000020QJ	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba	L.	LU	Reidenerstroos,		PRESENT		75642970-f855-11dd-8235-b8a03c50a862	49.7642	5.8623							2009-05-03	3	5	2009	2497921	2497921	PRESERVED_SPECIMEN		MNHNL-ZOO-VERT-Aves	MNHNL100216 | MNHNL100378		Jean Krips		CC0_1_0		Jean Krips			2024-01-25T11:18:28.051Z	StillImage	COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3079338302	889c91a3-614f-4355-8df8-b6d0260a118c	https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.259384.b	Animalia	Chordata	Aves	Strigiformes	Tytonidae	Tyto	Tyto alba		SPECIES	Tyto alba (Scopoli, 1769)	Tyto alba (Scopoli, 1769)	(Scopoli, 1769)	NL	Middenmeer	North Holland	PRESENT	1	396d5f30-dea9-11db-8ab4-b8a03c50a862	52.782421	5.05889							2019-12-29	29	12	2019	2497921	2497921	PRESERVED_SPECIMEN		Aves	RMNH.AVES.259384.b				CC0_1_0	Naturalis Biodiversity Center	Graaf-Haarsma M. de			2024-03-08T04:40:32.848Z		CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
